,site,date,time,predict next_15 avg-len,test_label,predict lane,curren_lane
0,2411,2022-11-30,00:30-00:33,-0.009,0.0,-0.01,0.0
1,2411,2022-11-30,00:33-00:36,-0.009,0.0,-0.01,0.0
2,2411,2022-11-30,00:36-00:39,-0.009,0.0,-0.01,0.0
3,2411,2022-11-30,00:39-00:42,-0.009,0.0,-0.01,0.0
4,2411,2022-11-30,00:42-00:45,-0.009,0.0,-0.01,0.0
5,2411,2022-11-30,00:45-00:48,-0.009,0.0,-0.01,0.0
6,2411,2022-11-30,00:48-00:51,-0.009,0.0,-0.01,0.0
7,2411,2022-11-30,00:51-00:54,-0.009,0.0,-0.01,0.0
8,2411,2022-11-30,00:54-00:57,-0.009,0.0,-0.01,0.0
9,2411,2022-11-30,00:57-01:00,-0.009,0.0,-0.01,0.0
10,2411,2022-11-30,01:00-01:03,-0.009,0.0,-0.01,0.0
11,2411,2022-11-30,01:03-01:06,-0.009,0.0,-0.01,0.0
12,2411,2022-11-30,01:06-01:09,-0.009,0.0,-0.01,0.0
13,2411,2022-11-30,01:09-01:12,-0.009,0.0,-0.01,0.0
14,2411,2022-11-30,01:12-01:15,-0.009,0.0,-0.01,0.0
15,2411,2022-11-30,01:15-01:18,-0.009,0.0,-0.01,0.0
16,2411,2022-11-30,01:18-01:21,-0.009,0.0,-0.01,0.0
17,2411,2022-11-30,01:21-01:24,-0.009,0.0,-0.01,0.0
18,2411,2022-11-30,01:24-01:27,-0.009,0.0,-0.01,0.0
19,2411,2022-11-30,01:27-01:30,-0.009,0.0,-0.01,0.0
20,2411,2022-11-30,01:30-01:33,-0.009,0.0,-0.01,0.0
21,2411,2022-11-30,01:33-01:36,-0.009,0.0,-0.01,0.0
22,2411,2022-11-30,01:36-01:39,-0.009,0.0,-0.01,0.0
23,2411,2022-11-30,01:39-01:42,-0.009,0.0,-0.01,0.0
24,2411,2022-11-30,01:42-01:45,-0.009,0.0,-0.01,0.0
25,2411,2022-11-30,01:45-01:48,-0.009,0.0,-0.01,0.0
26,2411,2022-11-30,01:48-01:51,-0.009,0.0,-0.01,0.0
27,2411,2022-11-30,01:51-01:54,-0.009,0.0,-0.01,0.0
28,2411,2022-11-30,01:54-01:57,-0.009,0.0,-0.01,0.0
29,2411,2022-11-30,01:57-02:00,-0.009,0.0,-0.01,0.0
30,2411,2022-11-30,02:00-02:03,-0.003,0.0,-0.0,0.0
31,2411,2022-11-30,02:03-02:06,-0.003,0.0,-0.0,0.0
32,2411,2022-11-30,02:06-02:09,-0.003,0.0,-0.0,0.0
33,2411,2022-11-30,02:09-02:12,-0.003,0.0,-0.0,0.0
34,2411,2022-11-30,02:12-02:15,-0.003,0.0,-0.0,0.0
35,2411,2022-11-30,02:15-02:18,-0.003,0.0,-0.0,0.0
36,2411,2022-11-30,02:18-02:21,-0.003,0.0,-0.0,0.0
37,2411,2022-11-30,02:21-02:24,-0.003,0.0,-0.0,0.0
38,2411,2022-11-30,02:24-02:27,-0.003,0.0,-0.0,0.0
39,2411,2022-11-30,02:27-02:30,-0.003,0.0,-0.0,0.0
40,2411,2022-11-30,02:30-02:33,-0.003,0.0,-0.0,0.0
41,2411,2022-11-30,02:33-02:36,-0.003,0.0,-0.0,0.0
42,2411,2022-11-30,02:36-02:39,-0.003,0.0,-0.0,0.0
43,2411,2022-11-30,02:39-02:42,-0.003,0.0,-0.0,0.0
44,2411,2022-11-30,02:42-02:45,-0.003,0.0,-0.0,0.0
45,2411,2022-11-30,02:45-02:48,-0.003,0.0,-0.0,0.0
46,2411,2022-11-30,02:48-02:51,-0.003,0.0,-0.0,0.0
47,2411,2022-11-30,02:51-02:54,-0.003,0.0,-0.0,0.0
48,2411,2022-11-30,02:54-02:57,-0.003,0.0,-0.0,0.0
49,2411,2022-11-30,02:57-03:00,-0.003,0.0,-0.0,0.0
50,2411,2022-11-30,03:00-03:03,-0.003,0.0,-0.0,0.0
51,2411,2022-11-30,03:03-03:06,-0.003,0.0,-0.0,0.0
52,2411,2022-11-30,03:06-03:09,-0.003,0.0,-0.0,0.0
53,2411,2022-11-30,03:09-03:12,-0.003,0.0,-0.0,0.0
54,2411,2022-11-30,03:12-03:15,-0.003,0.0,-0.0,0.0
55,2411,2022-11-30,03:15-03:18,-0.003,0.0,-0.0,0.0
56,2411,2022-11-30,03:18-03:21,-0.003,0.0,-0.0,0.0
57,2411,2022-11-30,03:21-03:24,-0.003,0.0,-0.0,0.0
58,2411,2022-11-30,03:24-03:27,-0.003,0.0,-0.0,0.0
59,2411,2022-11-30,03:27-03:30,-0.003,0.0,-0.0,0.0
